73539,73647,36664,12319,3072,624,118,14,3,0,0,0
73890,73250,36816,12338,3010,585,102,8,1,0,0,0
73582,73435,36776,12330,3169,581,102,20,4,1,0,0
73164,73630,37111,12262,3099,613,102,19,0,0,0,0
73483,73462,37096,12223,3009,613,95,17,2,0,0,0
73913,73416,36422,12373,3074,687,101,12,1,1,0,0
73721,73328,36748,12306,3107,657,115,16,2,0,0,0
73305,73770,36891,12243,3052,621,99,18,1,0,0,0
73918,73422,36750,12092,3086,600,114,17,1,0,0,0
73474,73861,36705,12123,3087,628,113,7,2,0,0,0
73520,73625,36689,12416,3048,580,103,15,3,1,0,0
73490,73457,37034,12330,2996,581,91,20,1,0,0,0
73463,73716,36883,12122,3085,615,103,13,0,0,0,0
73774,73674,36668,12108,3052,612,92,18,2,0,0,0
73163,73404,36999,12528,3138,639,107,21,1,0,0,0
73314,73806,36706,12335,3091,634,93,19,2,0,0,0
73832,73558,36772,12098,3008,613,106,12,1,0,0,0
73524,73558,36935,12136,3111,620,104,10,2,0,0,0
73519,73661,36866,12170,3044,627,104,9,0,0,0,0
73135,73806,36784,12391,3107,641,123,11,2,0,0,0
73676,73635,36586,12297,3105,590,97,11,2,0,1,0
73731,73392,36766,12214,3104,667,111,13,1,1,0,0
73737,73608,36535,12308,3068,623,107,12,1,1,0,0
73835,73151,36944,12284,3086,592,99,9,0,0,0,0
73450,73836,36636,12235,3143,583,106,11,0,0,0,0
73549,73712,36938,12086,3029,571,101,11,3,0,0,0
73267,73914,36722,12332,3039,623,90,12,1,0,0,0
73979,73491,36545,12155,3057,625,121,23,4,0,0,0
73044,73848,36926,12365,3144,567,92,11,2,1,0,0
73748,73496,36605,12266,3139,634,96,13,3,0,0,0
73608,73250,37089,12267,3071,598,99,16,1,1,0,0
73468,74046,36648,12126,2972,632,94,10,4,0,0,0
73507,73674,36613,12404,3063,609,116,12,2,0,0,0
73464,73699,36978,12098,3030,601,109,21,0,0,0,0
73432,73746,36790,12188,3153,549,121,18,3,0,0,0
73038,73990,36857,12274,3073,637,117,13,1,0,0,0
73898,73387,36736,12208,3086,561,102,18,4,0,0,0
73727,73375,36809,12377,3025,581,98,7,1,0,0,0
73987,73373,36645,12184,3100,600,88,21,2,0,0,0
74015,73439,36528,12273,3048,584,94,16,3,0,0,0
73565,73644,36707,12165,3204,604,93,16,2,0,0,0
73421,73590,36926,12177,3102,647,111,22,4,0,0,0
73599,73645,36924,12056,3064,598,103,9,2,0,0,0
73455,73607,36825,12271,3093,634,98,13,4,0,0,0
73522,73688,36953,12045,3042,630,109,10,1,0,0,0
73573,73538,36729,12397,3029,620,105,7,2,0,0,0
73703,73400,36927,12189,3089,576,102,13,1,0,0,0
73996,73265,36537,12342,3108,631,104,15,2,0,0,0
73079,73863,37036,12244,3018,627,110,22,1,0,0,0
73819,73199,36827,12324,3064,632,117,15,1,2,0,0
73188,73750,36968,12306,3057,636,76,17,2,0,0,0
73490,73741,36664,12274,3112,590,114,13,2,0,0,0
73591,73551,36818,12368,3004,549,108,11,0,0,0,0
73807,73066,37158,12264,3008,598,85,12,2,0,0,0
73718,73473,36700,12224,3166,607,95,16,1,0,0,0
73740,73439,36806,12231,3061,609,101,11,1,1,0,0
73593,73791,36694,12159,3043,613,98,8,1,0,0,0
73456,73629,36794,12269,3107,619,110,15,1,0,0,0
73532,73950,36553,12149,3083,610,107,13,3,0,0,0
73633,73426,36773,12386,3012,644,107,17,2,0,0,0
73226,73703,36988,12248,3074,644,110,5,2,0,0,0
73289,73803,36630,12421,3121,625,97,11,2,1,0,0
73512,73664,36694,12352,3037,610,115,15,0,1,0,0
73724,73455,36743,12306,3035,621,97,16,3,0,0,0
73593,73352,36815,12397,3154,579,99,10,1,0,0,0
73393,73811,36880,12072,3134,593,101,15,1,0,0,0
73262,73576,37008,12289,3129,636,83,16,1,0,0,0
73283,73828,36754,12432,2998,600,91,13,1,0,0,0
74001,73247,36633,12315,3101,577,118,5,3,0,0,0
73719,73453,36712,12280,3071,653,94,16,1,1,0,0
73365,73595,36762,12539,3044,591,89,12,3,0,0,0
73669,73511,36854,12173,3089,604,85,13,2,0,0,0
73759,73204,37046,12214,3017,645,102,13,0,0,0,0
73666,73534,36918,12094,3081,597,99,10,1,0,0,0
73483,73520,36918,12226,3120,611,101,19,2,0,0,0
73629,73079,37199,12253,3134,590,107,9,0,0,0,0
73719,73388,36991,12181,2971,615,121,12,2,0,0,0
73592,73337,37078,12222,3040,595,118,15,3,0,0,0
73561,73779,36538,12285,3138,596,84,16,3,0,0,0
73696,73513,36716,12306,3086,578,90,11,3,1,0,0
73305,73837,36762,12279,3064,634,99,17,3,0,0,0
73513,74063,36442,12362,2903,596,101,14,4,2,0,0
73887,73390,36554,12230,3196,634,90,18,1,0,0,0
73369,73665,36857,12221,3127,644,104,11,2,0,0,0
73734,73434,36785,12324,3002,614,87,16,4,0,0,0
73327,73806,36809,12320,3024,594,104,14,1,0,0,1
73707,73453,36697,12363,3089,563,117,10,1,0,0,0
73804,73362,36691,12303,3084,657,84,14,0,1,0,0
73673,73565,36731,12249,3019,638,107,17,1,0,0,0
73523,73719,36760,12206,3073,614,90,14,1,0,0,0
73645,73323,36748,12443,3116,614,98,12,1,0,0,0
73954,73074,36889,12290,3048,626,106,9,4,0,0,0
73184,74134,36855,12124,2950,638,96,17,2,0,0,0
73207,73933,36680,12355,3070,628,107,18,2,0,0,0
73330,73792,36973,12154,2990,640,104,15,1,1,0,0
73770,73297,36804,12282,3063,660,104,17,3,0,0,0
73972,73044,36841,12433,2980,609,108,12,1,0,0,0
73660,73663,36852,12066,3063,581,100,14,1,0,0,0
74000,73446,36537,12287,3018,604,90,15,2,1,0,0
73478,73816,36743,12177,3056,608,102,18,2,0,0,0
73273,73923,36795,12220,3068,609,94,16,2,0,0,0
73696,73718,36628,12160,3085,608,88,16,1,0,0,0
73431,73533,36964,12223,3108,609,109,21,2,0,0,0
73540,73307,36962,12354,3081,630,100,22,4,0,0,0
73518,73667,36657,12340,3058,657,89,14,0,0,0,0
73625,73412,36988,12213,3045,593,111,11,2,0,0,0
73660,73565,36835,12164,3021,619,118,14,4,0,0,0
73860,73266,36848,12259,3061,604,85,14,1,2,0,0
73723,73580,36501,12407,3082,590,98,18,1,0,0,0
73383,73979,36762,12067,3111,606,81,10,1,0,0,0
73384,73964,36710,12133,3070,620,97,19,3,0,0,0
73250,73732,36859,12389,3018,630,99,19,4,0,0,0
73356,73969,36508,12355,3065,630,98,19,0,0,0,0
74097,73274,36615,12226,3069,598,98,22,1,0,0,0
73539,73599,36723,12249,3156,622,97,10,5,0,0,0
73326,73876,36600,12307,3118,655,99,18,1,0,0,0
73783,73206,37022,12178,3060,635,100,13,3,0,0,0
73652,73447,36752,12376,3040,630,85,14,4,0,0,0
73563,73448,36822,12402,3039,598,116,10,2,0,0,0
73386,73555,36876,12377,3062,621,106,16,1,0,0,0
73714,73230,37029,12334,2964,602,106,18,3,0,0,0
73472,73594,36799,12354,3051,604,111,13,2,0,0,0
73796,73467,36718,12286,2954,665,98,14,2,0,0,0
73536,73401,36779,12380,3149,631,105,17,2,0,0,0
73555,73660,36830,12136,3088,607,107,16,0,1,0,0
73814,73246,37047,12185,2935,638,113,20,2,0,0,0
73010,74019,36735,12422,3088,594,106,23,3,0,0,0
73289,73894,36821,12278,3019,604,80,11,4,0,0,0
73880,73422,36631,12205,3140,601,109,11,1,0,0,0
73561,73406,36882,12397,3019,626,102,7,0,0,0,0
73532,73713,36643,12163,3193,635,100,20,1,0,0,0
73515,73719,36451,12429,3136,639,100,10,1,0,0,0
73742,73375,36874,12244,3036,595,116,17,1,0,0,0
73524,73883,36786,12044,3014,629,95,22,3,0,0,0
73870,73174,36932,12199,3105,595,103,20,2,0,0,0
73671,73755,36706,12129,3001,609,107,18,4,0,0,0
73528,73558,36821,12301,3099,582,95,12,4,0,0,0
73387,73843,36506,12414,3102,627,106,13,1,1,0,0
73271,73576,37080,12248,3078,631,100,13,1,2,0,0
73783,73769,36436,12240,3059,601,96,15,1,0,0,0
73414,73750,36769,12350,3010,589,100,18,0,0,0,0
73906,73484,36688,12171,3006,625,101,17,2,0,0,0
74029,73057,36905,12266,3036,598,94,11,3,0,1,0
73567,73817,36692,12148,3031,608,116,18,3,0,0,0
73619,73521,36782,12211,3153,596,107,9,2,0,0,0
73758,73671,36480,12367,2986,606,115,13,3,1,0,0
73441,73288,37259,12200,3096,602,92,20,2,0,0,0
74076,73363,36629,12251,2987,581,91,20,2,0,0,0
73604,73144,37141,12254,3137,585,118,17,0,0,0,0
73681,73497,36700,12332,3068,598,108,15,1,0,0,0
73687,73232,37002,12287,3076,579,117,17,3,0,0,0
73540,73609,36617,12471,3061,574,108,20,0,0,0,0
73310,73442,37249,12194,3069,616,105,12,2,1,0,0
73366,73505,36999,12337,3074,600,103,13,3,0,0,0
73740,73392,36899,12208,3040,603,98,18,2,0,0,0
73344,73637,36869,12337,3040,671,85,15,2,0,0,0
73399,73920,36797,12090,3036,623,113,19,2,1,0,0
73521,73305,37116,12229,3058,640,120,9,2,0,0,0
73595,73433,36809,12337,3060,637,108,19,2,0,0,0
73780,73392,36814,12230,3046,622,96,18,2,0,0,0
73351,73753,36979,12154,3025,617,104,15,2,0,0,0
73619,73630,36745,12178,3071,638,109,8,2,0,0,0
73389,73689,36810,12290,3054,635,110,20,3,0,0,0
73838,73506,36489,12375,3082,621,77,11,1,0,0,0
73443,73698,36653,12470,3098,519,104,14,1,0,0,0
73276,73621,36885,12397,3143,571,96,10,1,0,0,0
73583,73422,36839,12353,3087,603,94,14,5,0,0,0
73626,73609,36705,12341,3002,582,113,21,1,0,0,0
73819,73504,36499,12307,3128,621,105,14,3,0,0,0
73685,73153,37123,12227,3065,633,93,20,1,0,0,0
73590,73712,36768,12069,3160,588,94,18,1,0,0,0
73439,73578,36970,12266,2997,644,87,16,2,0,1,0
73289,73621,36884,12419,3039,618,110,19,1,0,0,0
73710,73705,36582,12277,3008,601,101,15,1,0,0,0
73125,73746,37101,12284,3013,603,109,16,3,0,0,0
73394,73354,37035,12422,3045,626,112,10,2,0,0,0
73463,73911,36644,12143,3084,633,102,16,4,0,0,0
73349,73961,36669,12259,3031,621,96,13,1,0,0,0
73283,73660,37162,12114,3067,613,91,10,0,0,0,0
73392,73635,36815,12234,3196,619,96,11,2,0,0,0
73902,73615,36459,12250,3014,655,88,15,2,0,0,0
73601,73603,36836,12191,3064,582,108,13,2,0,0,0
73253,73737,36884,12363,3006,638,102,17,0,0,0,0
73304,73907,36722,12288,3074,585,106,12,2,0,0,0
73689,73301,36703,12417,3145,639,95,11,0,0,0,0
73547,73775,36726,12172,3025,636,99,19,1,0,0,0
73873,73522,36598,12223,3028,646,95,15,0,0,0,0
73809,73363,36779,12346,2998,591,99,15,0,0,0,0
73925,73389,36823,12119,3005,610,113,15,1,0,0,0
73326,73591,36965,12308,3074,625,88,20,3,0,0,0
73640,73532,36674,12214,3146,675,100,15,4,0,0,0
73196,74022,36751,12222,3075,627,91,16,0,0,0,0
73571,73405,36849,12282,3153,610,108,20,2,0,0,0
73335,73769,36807,12274,3114,585,97,16,3,0,0,0
73841,73042,36716,12524,3134,628,94,20,1,0,0,0
73905,73108,36970,12246,3075,583,101,10,1,1,0,0
73631,73680,36664,12226,3087,607,87,16,2,0,0,0
73861,73462,36616,12261,3056,621,99,21,3,0,0,0
73797,73444,36755,12206,3038,636,100,20,4,0,0,0
73634,73440,36801,12359,3056,608,90,10,2,0,0,0
73459,73659,36734,12278,3108,646,102,13,1,0,0,0
73746,73408,36791,12232,3089,603,119,12,0,0,0,0
73747,73319,36751,12486,2985,594,107,9,2,0,0,0
73223,73711,36940,12317,3060,619,115,14,1,0,0,0
73429,73585,37027,12183,3056,607,104,8,1,0,0,0
73707,73560,36560,12325,3105,618,109,16,0,0,0,0
73659,73464,36784,12390,2989,608,90,14,2,0,0,0
73613,73908,36588,12224,2965,591,99,10,2,0,0,0
73574,73586,36661,12276,3150,629,105,18,1,0,0,0
73585,73745,36742,12249,2976,576,113,12,2,0,0,0
73629,73238,36873,12393,3091,633,120,21,2,0,0,0
73569,73740,36820,12114,3065,582,98,10,2,0,0,0
73093,73744,37063,12328,3033,614,111,11,3,0,0,0
73659,73602,36661,12243,3124,592,103,15,1,0,0,0
73286,73759,36939,12169,3061,648,116,20,2,0,0,0
73279,73480,37132,12337,3037,618,104,10,3,0,0,0
73724,73450,36676,12388,3031,625,92,13,1,0,0,0
73522,73512,36894,12240,3113,598,108,12,1,0,0,0
73543,73852,36671,12139,3063,614,103,14,0,1,0,0
73238,73871,36907,12232,3038,572,118,22,2,0,0,0
73607,73697,36824,12038,3139,568,109,14,4,0,0,0
73482,73291,37067,12301,3106,627,107,17,2,0,0,0
73466,73665,36735,12246,3144,630,92,21,1,0,0,0
73687,73189,37132,12191,3079,593,108,17,3,1,0,0
73525,73686,36697,12294,3039,643,98,17,1,0,0,0
73257,73703,36819,12232,3247,623,99,17,3,0,0,0
73797,73682,36671,12094,3009,642,87,18,0,0,0,0
73477,73632,36859,12195,3079,642,99,15,2,0,0,0
73572,73940,36604,12165,2997,594,117,10,1,0,0,0
73525,73750,36578,12390,3041,583,114,14,3,2,0,0
73723,73390,36820,12255,3091,597,103,21,0,0,0,0
73531,73548,36777,12380,3019,629,105,10,0,1,0,0
73357,73470,36847,12487,3057,663,100,17,2,0,0,0
73761,73186,36928,12215,3152,631,110,13,4,0,0,0
73600,73757,36798,12067,3056,597,108,15,1,1,0,0
73583,73603,36804,12228,3064,592,106,18,2,0,0,0
73659,73588,36731,12191,3084,626,105,16,0,0,0,0
73138,74042,36719,12242,3101,648,96,14,0,0,0,0
73665,73713,36580,12366,2967,602,94,10,3,0,0,0
73389,73958,36577,12260,3070,635,100,10,1,0,0,0
73699,73728,36362,12317,3112,657,109,15,0,1,0,0
73556,73553,36855,12287,3066,564,99,17,2,1,0,0
73835,73619,36479,12199,3128,625,102,12,0,1,0,0
73600,73568,36894,12124,3081,593,123,13,4,0,0,0
73240,74026,36820,12169,3018,594,112,16,4,1,0,0
73872,73290,36698,12323,3046,644,114,10,2,1,0,0
73126,73805,37086,12212,3077,598,81,13,1,1,0,0
73481,73949,36514,12295,2977,665,99,16,3,1,0,0
73799,73271,36666,12392,3098,650,106,12,6,0,0,0
73368,73655,36930,12184,3122,620,101,16,4,0,0,0
73702,73463,36942,12163,3025,583,103,19,0,0,0,0
73765,73173,36889,12336,3116,594,108,16,3,0,0,0
73043,74074,36889,12081,3132,662,101,14,4,0,0,0
73869,73417,36786,12097,3094,612,116,7,2,0,0,0
73909,73382,36658,12271,3044,625,95,12,4,0,0,0
73260,73902,36660,12361,3081,640,82,11,3,0,0,0
73347,73623,36902,12366,3077,581,88,14,2,0,0,0
73638,73460,36789,12367,3020,605,102,19,0,0,0,0
73416,73552,37032,12210,3014,661,96,17,2,0,0,0
73536,73507,36809,12243,3195,609,94,6,0,0,1,0
73565,73616,36946,12059,3033,668,97,13,2,1,0,0
73857,73390,36758,12177,3058,637,106,15,2,0,0,0
73562,73627,36876,12155,3040,629,96,13,2,0,0,0
73494,73727,36549,12538,2990,578,103,20,1,0,0,0
73610,73640,36820,12152,3010,632,115,19,2,0,0,0
73255,73730,36778,12370,3088,663,102,12,2,0,0,0
73737,73576,36671,12194,3088,620,102,10,2,0,0,0
73744,73501,36542,12411,3105,574,110,9,4,0,0,0
73722,73824,36361,12302,3056,607,116,11,1,0,0,0
73570,73188,37153,12311,3056,634,77,10,1,0,0,0
73908,73755,36360,12196,2993,680,95,7,6,0,0,0
73747,73341,36948,12204,3048,593,104,15,0,0,0,0
73249,73501,37102,12386,3045,596,105,14,2,0,0,0
73600,73645,36748,12225,3050,613,104,13,2,0,0,0
73089,73711,37106,12249,3128,586,116,12,1,2,0,0
73613,73511,36639,12397,3136,586,100,18,0,0,0,0
73463,73638,36805,12294,3038,629,118,15,0,0,0,0
73791,73489,36793,12212,3030,586,90,8,1,0,0,0
73450,73698,36899,12080,3154,596,106,13,3,1,0,0
73620,73593,36745,12317,3005,605,99,14,2,0,0,0
73426,73672,36923,12171,3069,620,102,15,2,0,0,0
73598,73471,36913,12153,3091,639,117,15,3,0,0,0
73497,73785,36624,12316,3033,643,87,13,2,0,0,0
73766,73401,36579,12368,3126,639,98,22,1,0,0,0
73619,73700,36619,12225,3115,619,84,14,4,1,0,0
73571,73706,36722,12241,3040,589,115,15,1,0,0,0
73882,73290,36753,12243,3076,643,102,9,2,0,0,0
73624,73606,36771,12217,3037,631,100,12,2,0,0,0
73137,73937,36851,12387,2976,615,85,8,4,0,0,0
73489,73701,36800,12169,3063,642,121,13,2,0,0,0
73637,73610,36700,12279,3073,600,90,10,1,0,0,0
73495,73533,36967,12209,3070,602,111,10,2,0,1,0
73522,73651,36577,12446,3044,635,106,16,3,0,0,0
73592,73705,36597,12235,3132,624,106,9,0,0,0,0
73557,73618,36812,12138,3169,587,100,18,1,0,0,0
73600,73522,36805,12233,3112,616,100,10,2,0,0,0
73606,73380,36848,12381,3076,612,86,10,1,0,0,0
73886,73367,36648,12370,3010,595,103,20,1,0,0,0
73581,73664,36653,12215,3110,642,119,14,2,0,0,0
73561,73631,36714,12253,3148,573,107,9,4,0,0,0
73124,73934,36783,12386,3037,627,97,10,1,1,0,0
73498,73506,36805,12203,3212,654,106,15,1,0,0,0
73707,73435,36800,12187,3115,624,121,11,0,0,0,0
73525,73511,36927,12251,3076,570,119,17,4,0,0,0
73336,73723,36854,12226,3136,611,99,14,1,0,0,0
73465,73561,36927,12232,3062,647,91,12,3,0,0,0
73595,73544,36828,12205,3116,613,88,8,3,0,0,0
73559,73544,36712,12290,3106,655,113,19,2,0,0,0
73404,73719,36827,12296,3074,565,100,13,1,1,0,0
73561,73315,37038,12299,3092,580,101,14,0,0,0,0
73488,73547,36771,12371,3114,602,99,6,2,0,0,0
73444,73662,36936,12286,2990,591,78,12,1,0,0,0
73768,73372,36887,12206,3051,597,102,15,2,0,0,0
73680,73689,36465,12244,3107,677,113,21,2,2,0,0
73477,73607,36867,12190,3131,586,117,21,3,1,0,0
73877,73173,36879,12305,3068,587,96,13,2,0,0,0
73773,73312,36658,12512,3053,560,116,14,2,0,0,0
73582,73604,36911,12215,3002,563,103,16,4,0,0,0
73664,73439,36864,12158,3117,645,95,16,2,0,0,0
73883,73204,36813,12267,3086,631,93,21,2,0,0,0
73625,73463,36959,12169,3040,624,107,13,0,0,0,0
73464,73677,36698,12427,2970,649,100,13,2,0,0,0
73457,73714,36726,12341,3027,618,97,18,1,1,0,0
73626,73765,36764,12130,2986,606,101,16,6,0,0,0
73913,73098,37013,12269,2985,608,96,16,1,0,1,0
73732,73348,36767,12371,3053,618,98,11,2,0,0,0
73606,73364,37007,12153,3114,635,100,19,2,0,0,0
73680,73334,36736,12393,3091,654,99,11,2,0,0,0
73402,73801,36708,12296,3046,629,97,20,1,0,0,0
73531,73672,36759,12258,3033,643,93,9,2,0,0,0
73736,73381,36693,12297,3118,663,90,16,5,1,0,0
73408,73769,36715,12243,3079,636,129,19,2,0,0,0
73160,73878,37007,12251,2999,575,109,18,3,0,0,0
73460,73692,36844,12253,3034,606,94,13,3,1,0,0
73400,73544,36872,12313,3129,635,95,8,3,1,0,0
73355,73783,36666,12360,3036,678,110,11,1,0,0,0
73230,73807,36728,12360,3121,641,107,5,1,0,0,0
73542,73691,36414,12411,3198,614,108,20,2,0,0,0
73526,73998,36686,12166,2934,575,95,18,2,0,0,0
73416,73198,37143,12399,3045,644,136,15,4,0,0,0
73554,73620,36728,12263,3083,622,113,15,2,0,0,0
73670,73417,36704,12455,3038,587,113,14,2,0,0,0
73587,73413,36784,12401,3085,610,106,12,2,0,0,0
73282,73624,36828,12480,3065,597,106,18,0,0,0,0
73579,73446,37048,12194,2998,612,109,12,2,0,0,0
73665,73334,36956,12272,3031,626,102,10,4,0,0,0
73618,73572,36927,12146,2968,639,109,18,3,0,0,0
73752,73409,36586,12387,3085,645,111,18,5,2,0,0
73678,73486,36806,12239,2999,662,111,16,3,0,0,0
74133,73051,36846,12213,3025,622,98,12,0,0,0,0
73609,73576,36740,12296,3021,630,112,13,3,0,0,0
73864,73364,36900,12046,3042,655,109,17,2,1,0,0
73689,73215,36938,12331,3031,663,107,24,2,0,0,0
73289,73957,36812,12165,3036,618,109,12,2,0,0,0
73587,73470,36939,12308,3036,521,119,16,4,0,0,0
73436,73566,36841,12372,3084,581,108,11,1,0,0,0
73751,73224,36838,12317,3128,624,93,20,4,1,0,0
73344,73562,36919,12322,3093,616,126,13,4,1,0,0
73620,74005,36478,12184,3039,582,77,12,2,0,1,0
73386,74017,36762,12105,3052,556,101,18,3,0,0,0
73911,73576,36534,12200,3032,623,104,17,3,0,0,0
73575,73550,36733,12362,3036,635,96,13,0,0,0,0
73495,73536,37056,12148,2990,652,112,10,1,0,0,0
73176,73611,37228,12105,3150,617,96,14,3,0,0,0
73389,73350,37018,12399,3079,660,92,13,0,0,0,0
74005,73257,36551,12290,3142,630,107,16,2,0,0,0
74052,73209,36778,12284,2967,607,93,10,0,0,0,0
73582,73748,36635,12255,3074,589,102,13,2,0,0,0
73507,73432,36772,12383,3165,612,120,7,2,0,0,0
73613,73211,36993,12298,3164,603,97,18,3,0,0,0
73548,73650,36758,12326,2994,621,89,13,1,0,0,0
73899,73564,36802,11895,3148,577,102,12,1,0,0,0
74045,73174,36898,12087,3062,621,100,12,1,0,0,0
73701,73587,36648,12223,3116,619,91,9,6,0,0,0
73446,73628,36843,12183,3119,660,112,9,0,0,0,0
73240,73978,36862,12220,2934,646,97,20,3,0,0,0
73457,73846,36606,12291,3070,596,120,12,1,1,0,0
73897,73534,36495,12303,3023,617,111,20,0,0,0,0
73600,73530,36739,12282,3063,646,118,19,2,1,0,0
73729,73295,36894,12264,3086,626,89,15,2,0,0,0
73556,73904,36548,12218,3084,567,104,17,2,0,0,0
73183,73812,36713,12508,3011,666,96,11,0,0,0,0
73785,73275,36997,12123,3089,610,100,18,2,0,1,0
74086,73024,36785,12342,3034,612,100,15,2,0,0,0
73729,73405,36901,12197,3043,612,100,10,3,0,0,0
73622,73545,36978,12113,3038,577,104,19,4,0,0,0
73455,73571,36916,12214,3116,620,98,7,3,0,0,0
73592,73325,36984,12252,3158,572,102,14,1,0,0,0
73603,73634,36778,12201,3034,613,120,15,2,0,0,0
73748,73586,36621,12289,3011,625,96,23,1,0,0,0
73484,73366,36942,12393,3098,604,99,12,2,0,0,0
73349,73926,36763,12181,3040,613,114,12,1,1,0,0
73770,73645,36411,12343,3072,637,107,13,2,0,0,0
73679,73656,36696,12176,3087,589,100,14,3,0,0,0
73767,73784,36618,12001,3102,601,114,10,3,0,0,0
73483,73629,36720,12331,3057,674,93,11,2,0,0,0
73229,73600,37034,12325,3048,628,113,21,2,0,0,0
73436,73132,37103,12525,3074,608,97,19,6,0,0,0
73498,73263,37098,12224,3160,639,104,14,0,0,0,0
73601,73506,36803,12217,3145,613,98,15,1,1,0,0
73503,73776,36659,12332,2990,628,89,20,3,0,0,0
73311,73854,36771,12298,3054,606,86,19,1,0,0,0
73699,73655,36597,12323,3038,576,93,17,2,0,0,0
73871,73552,36745,12204,2917,611,82,16,2,0,0,0
73626,73356,37047,12300,2927,629,96,17,2,0,0,0
73715,73471,36672,12271,3125,637,94,14,1,0,0,0
73286,73725,36980,12318,2992,604,84,10,1,0,0,0
73272,73542,37002,12277,3161,613,116,15,2,0,0,0
73199,73864,36855,12333,3065,571,92,18,3,0,0,0
73638,73299,37009,12232,3097,593,113,16,3,0,0,0
73297,73475,37123,12260,3132,593,106,13,1,0,0,0
73437,73540,36896,12346,3048,619,100,14,0,0,0,0
73539,73425,36955,12250,3125,588,102,13,3,0,0,0
73494,73753,36622,12297,3102,621,99,11,1,0,0,0
73155,73659,37041,12309,3126,587,111,11,1,0,0,0
73520,73721,37011,11939,3066,615,109,17,2,0,0,0
73650,73559,36926,12050,3046,659,101,7,2,0,0,0
73471,73792,36779,12173,3090,587,94,11,2,1,0,0
73822,73377,36780,12115,3135,662,93,13,3,0,0,0
73606,73580,36803,12186,3039,654,109,23,0,0,0,0
73169,74131,36717,12147,3122,588,111,11,3,1,0,0
73475,73572,36873,12318,3017,620,110,11,3,1,0,0
73573,73605,36768,12209,3108,624,97,15,1,0,0,0
73523,73542,36897,12251,3083,603,84,15,2,0,0,0
73693,73582,36728,12213,3063,592,115,12,2,0,0,0
73630,73205,36911,12444,3108,586,98,14,1,3,0,0
73413,73785,36940,12036,3108,603,96,17,2,0,0,0
73814,73529,36633,12236,3042,631,95,17,3,0,0,0
73584,73574,36783,12208,3101,611,121,14,4,0,0,0
73698,73535,36964,12010,3100,576,103,13,1,0,0,0
73343,73859,36740,12320,3018,597,111,10,2,0,0,0
73469,73848,36581,12326,3052,612,94,17,0,1,0,0
73256,73834,36830,12258,3110,586,108,14,3,1,0,0
73291,73687,36835,12347,3098,634,89,18,1,0,0,0
73540,73311,37169,12158,3112,608,79,21,2,0,0,0
73431,73766,36877,12147,3051,604,101,22,1,0,0,0
73442,73915,36621,12253,3014,615,126,13,1,0,0,0
73371,73992,36485,12222,3214,607,100,7,1,1,0,0
73349,73362,37013,12467,3027,643,115,21,3,0,0,0
73802,73465,36735,12190,3095,594,106,12,1,0,0,0
73490,73373,37108,12214,3058,647,91,17,2,0,0,0
73320,73551,37098,12279,3090,563,87,10,2,0,0,0
73849,73299,36862,12216,3019,608,130,17,0,0,0,0
73440,73755,36718,12310,3037,617,107,15,1,0,0,0
73453,73332,37077,12369,3007,641,106,13,2,0,0,0
73872,73649,36507,12127,3120,610,93,19,3,0,0,0
73200,73792,36732,12369,3184,621,93,9,0,0,0,0
73312,74020,36884,12014,3066,591,95,16,2,0,0,0
73810,73317,36656,12372,3152,569,109,12,3,0,0,0
73656,73584,36684,12257,3103,600,104,12,0,0,0,0
73512,73610,36664,12417,3037,636,112,12,0,0,0,0
73148,74011,36763,12320,3049,595,96,17,1,0,0,0
73764,73369,36829,12190,3098,607,118,22,2,1,0,0
73204,73944,36786,12268,3078,572,131,16,1,0,0,0
73308,73654,37071,12246,3013,602,96,10,0,0,0,0
73424,73544,36884,12337,3067,627,98,17,2,0,0,0
73186,73905,37042,12172,2953,620,102,14,4,2,0,0
73772,73607,36841,12089,2980,594,107,9,1,0,0,0
73774,73271,36986,12249,2987,600,103,27,2,1,0,0
73456,73705,36826,12283,2984,631,105,10,0,0,0,0
73801,73215,36899,12343,2983,647,104,8,0,0,0,0
73674,73409,36939,12245,3049,569,101,13,1,0,0,0
73611,73631,36606,12315,3132,600,88,15,2,0,0,0
73839,73705,36598,12175,2966,600,95,21,1,0,0,0
73664,73709,36632,12250,3000,627,102,14,2,0,0,0
73634,73519,36900,12264,2940,623,107,13,0,0,0,0
73299,73625,37212,12164,2991,590,105,9,4,1,0,0
73402,73835,36588,12293,3143,617,103,16,3,0,0,0
73223,73604,36917,12411,3118,597,104,25,1,0,0,0
73666,73560,36713,12255,3091,601,106,6,1,1,0,0
73609,73560,36610,12387,3148,573,97,16,0,0,0,0
73814,73259,36983,12175,3063,585,106,15,0,0,0,0
73809,73532,36621,12329,2997,591,109,11,1,0,0,0
73857,73393,36578,12406,3021,630,102,11,2,0,0,0
73573,73414,36747,12508,3053,596,99,10,0,0,0,0
73898,73061,36868,12295,3157,617,92,10,2,0,0,0
73320,73845,36853,12181,3057,608,119,15,2,0,0,0
73315,73775,36824,12202,3139,635,94,14,2,0,0,0
73328,73667,37006,12189,3048,646,95,19,2,0,0,0
73556,73632,36863,12149,3086,598,104,9,3,0,0,0
73717,73312,36872,12340,3029,601,109,15,5,0,0,0
73496,73762,36669,12277,3078,604,97,15,2,0,0,0
